INFO 2024-12-28 13:37:03,420 autoreload Watching for file changes with StatReloader
DEBUG 2025-09-22 14:54:29,018 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\social_django\utils.py first seen with mtime 1758539151.002865
DEBUG 2025-09-22 14:54:29,019 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\contrib\messages\storage\session.py first seen with mtime 1758539122.7406974
DEBUG 2025-09-22 14:54:29,020 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\social_django\models.py first seen with mtime 1758539151.0008643
DEBUG 2025-09-22 14:54:29,021 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\contrib\sessions\serializers.py first seen with mtime 1758539122.9873233
DEBUG 2025-09-22 14:54:29,023 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\contrib\messages\context_processors.py first seen with mtime 1758539122.7366974
DEBUG 2025-09-22 14:54:29,024 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\openid\association.py first seen with mtime 1758539117.265141
DEBUG 2025-09-22 14:54:29,030 autoreload File C:\Program Files\Python313\Lib\xml\etree\cElementTree.py first seen with mtime 1749654568.0
DEBUG 2025-09-22 14:54:29,030 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\social_core\pipeline\utils.py first seen with mtime 1758539146.3015316
DEBUG 2025-09-22 14:54:29,032 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\social_core\backends\utils.py first seen with mtime 1758539146.291017
DEBUG 2025-09-22 14:54:29,033 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\social_django\storage.py first seen with mtime 1758539151.0008643
DEBUG 2025-09-22 14:54:29,034 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\openid\store\nonce.py first seen with mtime 1758539117.2821918
DEBUG 2025-09-22 14:54:29,035 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\social_core\backends\__init__.py first seen with mtime 1758539146.2089179
DEBUG 2025-09-22 14:54:29,037 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\social_django\strategy.py first seen with mtime 1758539151.001865
DEBUG 2025-09-22 14:54:29,038 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\template\context_processors.py first seen with mtime 1758539123.414652
DEBUG 2025-09-22 14:54:29,040 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\social_core\store.py first seen with mtime 1758539146.2079172
DEBUG 2025-09-22 14:54:29,047 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\openid\message.py first seen with mtime 1758539117.2690916
DEBUG 2025-09-22 14:54:29,050 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\social_core\utils.py first seen with mtime 1758539146.2089179
DEBUG 2025-09-22 14:54:29,051 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\openid\cryptutil.py first seen with mtime 1758539117.2670922
DEBUG 2025-09-22 14:54:47,315 utils (0.002) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
INFO 2025-09-22 14:54:47,316 basehttp "GET / HTTP/1.1" 200 402
INFO 2025-09-22 14:54:47,335 basehttp "GET /static/dist/styles.css HTTP/1.1" 200 255223
INFO 2025-09-22 14:54:47,355 basehttp "GET /static/dist/bundle.js HTTP/1.1" 200 1158356
DEBUG 2025-09-22 14:59:52,940 utils (0.001) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
INFO 2025-09-22 14:59:52,941 basehttp "GET / HTTP/1.1" 200 402
INFO 2025-09-22 14:59:52,955 basehttp "GET /static/dist/styles.css HTTP/1.1" 200 1026
INFO 2025-09-22 14:59:52,960 basehttp "GET /static/dist/bundle.js HTTP/1.1" 200 569752
DEBUG 2025-09-22 15:00:56,854 utils (0.002) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
INFO 2025-09-22 15:00:56,855 basehttp "GET / HTTP/1.1" 200 402
INFO 2025-09-22 15:00:56,877 basehttp "GET /static/dist/styles.css HTTP/1.1" 200 251998
INFO 2025-09-22 15:00:56,890 basehttp "GET /static/dist/bundle.js HTTP/1.1" 200 857090
DEBUG 2025-09-22 15:01:09,421 utils (0.002) SELECT "socialaccount_socialapp"."id", "socialaccount_socialapp"."provider", "socialaccount_socialapp"."provider_id", "socialaccount_socialapp"."name", "socialaccount_socialapp"."client_id", "socialaccount_socialapp"."secret", "socialaccount_socialapp"."key", "socialaccount_socialapp"."settings" FROM "socialaccount_socialapp" WHERE ("socialaccount_socialapp"."provider" = 'google' OR "socialaccount_socialapp"."provider_id" = 'google'); args=('google', 'google'); alias=default
DEBUG 2025-09-22 15:01:09,422 utils (0.001) SELECT "socialaccount_socialapp"."id", "socialaccount_socialapp"."provider", "socialaccount_socialapp"."provider_id", "socialaccount_socialapp"."name", "socialaccount_socialapp"."client_id", "socialaccount_socialapp"."secret", "socialaccount_socialapp"."key", "socialaccount_socialapp"."settings" FROM "socialaccount_socialapp" WHERE ("socialaccount_socialapp"."provider" = 'github' OR "socialaccount_socialapp"."provider_id" = 'github'); args=('github', 'github'); alias=default
INFO 2025-09-22 15:01:09,423 basehttp "GET /auth/login/ HTTP/1.1" 200 1935
INFO 2025-09-22 15:01:09,440 basehttp "GET /static/dist/styles.css HTTP/1.1" 304 0
INFO 2025-09-22 15:01:09,441 basehttp "GET /static/dist/bundle.js HTTP/1.1" 304 0
INFO 2025-09-22 15:01:09,675 basehttp "GET /static/favicon.ico HTTP/1.1" 304 0
DEBUG 2025-09-22 15:01:10,624 utils (0.001) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
INFO 2025-09-22 15:01:10,626 basehttp "GET / HTTP/1.1" 200 402
INFO 2025-09-22 15:01:10,644 basehttp "GET /static/dist/styles.css HTTP/1.1" 304 0
INFO 2025-09-22 15:01:10,644 basehttp "GET /static/dist/bundle.js HTTP/1.1" 304 0
DEBUG 2025-09-22 15:01:12,136 utils (0.002) SELECT "socialaccount_socialapp"."id", "socialaccount_socialapp"."provider", "socialaccount_socialapp"."provider_id", "socialaccount_socialapp"."name", "socialaccount_socialapp"."client_id", "socialaccount_socialapp"."secret", "socialaccount_socialapp"."key", "socialaccount_socialapp"."settings" FROM "socialaccount_socialapp" WHERE ("socialaccount_socialapp"."provider" = 'google' OR "socialaccount_socialapp"."provider_id" = 'google'); args=('google', 'google'); alias=default
DEBUG 2025-09-22 15:01:12,138 utils (0.001) SELECT "socialaccount_socialapp"."id", "socialaccount_socialapp"."provider", "socialaccount_socialapp"."provider_id", "socialaccount_socialapp"."name", "socialaccount_socialapp"."client_id", "socialaccount_socialapp"."secret", "socialaccount_socialapp"."key", "socialaccount_socialapp"."settings" FROM "socialaccount_socialapp" WHERE ("socialaccount_socialapp"."provider" = 'github' OR "socialaccount_socialapp"."provider_id" = 'github'); args=('github', 'github'); alias=default
INFO 2025-09-22 15:01:12,138 basehttp "GET /auth/login/ HTTP/1.1" 200 1935
INFO 2025-09-22 15:01:12,155 basehttp "GET /static/dist/styles.css HTTP/1.1" 304 0
INFO 2025-09-22 15:01:12,159 basehttp "GET /static/dist/bundle.js HTTP/1.1" 304 0
DEBUG 2025-09-22 15:01:13,879 utils (0.001) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
INFO 2025-09-22 15:01:13,879 basehttp "GET / HTTP/1.1" 200 402
INFO 2025-09-22 15:01:13,894 basehttp "GET /static/dist/styles.css HTTP/1.1" 304 0
INFO 2025-09-22 15:01:13,894 basehttp "GET /static/dist/bundle.js HTTP/1.1" 304 0
DEBUG 2025-09-22 15:01:14,970 utils (0.001) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
INFO 2025-09-22 15:01:14,971 basehttp "GET / HTTP/1.1" 200 402
INFO 2025-09-22 15:01:14,984 basehttp "GET /static/dist/styles.css HTTP/1.1" 304 0
INFO 2025-09-22 15:01:14,986 basehttp "GET /static/dist/bundle.js HTTP/1.1" 304 0
DEBUG 2025-09-22 15:01:23,125 utils (0.001) SELECT "socialaccount_socialapp"."id", "socialaccount_socialapp"."provider", "socialaccount_socialapp"."provider_id", "socialaccount_socialapp"."name", "socialaccount_socialapp"."client_id", "socialaccount_socialapp"."secret", "socialaccount_socialapp"."key", "socialaccount_socialapp"."settings" FROM "socialaccount_socialapp" WHERE ("socialaccount_socialapp"."provider" = 'google' OR "socialaccount_socialapp"."provider_id" = 'google'); args=('google', 'google'); alias=default
DEBUG 2025-09-22 15:01:23,127 utils (0.001) SELECT "socialaccount_socialapp"."id", "socialaccount_socialapp"."provider", "socialaccount_socialapp"."provider_id", "socialaccount_socialapp"."name", "socialaccount_socialapp"."client_id", "socialaccount_socialapp"."secret", "socialaccount_socialapp"."key", "socialaccount_socialapp"."settings" FROM "socialaccount_socialapp" WHERE ("socialaccount_socialapp"."provider" = 'github' OR "socialaccount_socialapp"."provider_id" = 'github'); args=('github', 'github'); alias=default
INFO 2025-09-22 15:01:23,128 basehttp "GET /auth/login/ HTTP/1.1" 200 1935
INFO 2025-09-22 15:01:23,142 basehttp "GET /static/dist/styles.css HTTP/1.1" 304 0
INFO 2025-09-22 15:01:23,147 basehttp "GET /static/dist/bundle.js HTTP/1.1" 304 0
DEBUG 2025-09-22 15:01:24,392 utils (0.002) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
INFO 2025-09-22 15:01:24,393 basehttp "GET / HTTP/1.1" 200 402
INFO 2025-09-22 15:01:24,409 basehttp "GET /static/dist/styles.css HTTP/1.1" 304 0
INFO 2025-09-22 15:01:24,410 basehttp "GET /static/dist/bundle.js HTTP/1.1" 304 0
DEBUG 2025-09-22 15:03:14,380 utils (0.001) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
INFO 2025-09-22 15:03:14,381 basehttp "GET / HTTP/1.1" 200 402
INFO 2025-09-22 15:03:14,396 basehttp "GET /static/dist/styles.css HTTP/1.1" 304 0
INFO 2025-09-22 15:03:14,396 basehttp "GET /static/dist/bundle.js HTTP/1.1" 304 0
DEBUG 2025-09-22 15:04:02,505 utils (0.061) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
INFO 2025-09-22 15:04:02,507 basehttp "GET / HTTP/1.1" 200 402
INFO 2025-09-22 15:04:02,537 basehttp "GET /static/dist/styles.css HTTP/1.1" 200 255307
INFO 2025-09-22 15:04:02,551 basehttp "GET /static/dist/bundle.js HTTP/1.1" 200 857090
DEBUG 2025-09-22 15:04:04,348 utils (0.002) SELECT "socialaccount_socialapp"."id", "socialaccount_socialapp"."provider", "socialaccount_socialapp"."provider_id", "socialaccount_socialapp"."name", "socialaccount_socialapp"."client_id", "socialaccount_socialapp"."secret", "socialaccount_socialapp"."key", "socialaccount_socialapp"."settings" FROM "socialaccount_socialapp" WHERE ("socialaccount_socialapp"."provider" = 'google' OR "socialaccount_socialapp"."provider_id" = 'google'); args=('google', 'google'); alias=default
DEBUG 2025-09-22 15:04:04,350 utils (0.001) SELECT "socialaccount_socialapp"."id", "socialaccount_socialapp"."provider", "socialaccount_socialapp"."provider_id", "socialaccount_socialapp"."name", "socialaccount_socialapp"."client_id", "socialaccount_socialapp"."secret", "socialaccount_socialapp"."key", "socialaccount_socialapp"."settings" FROM "socialaccount_socialapp" WHERE ("socialaccount_socialapp"."provider" = 'github' OR "socialaccount_socialapp"."provider_id" = 'github'); args=('github', 'github'); alias=default
INFO 2025-09-22 15:04:04,351 basehttp "GET /auth/login/ HTTP/1.1" 200 1935
INFO 2025-09-22 15:04:04,369 basehttp "GET /static/dist/styles.css HTTP/1.1" 304 0
INFO 2025-09-22 15:04:04,374 basehttp "GET /static/dist/bundle.js HTTP/1.1" 304 0
DEBUG 2025-09-22 15:04:05,283 utils (0.001) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
INFO 2025-09-22 15:04:05,284 basehttp "GET / HTTP/1.1" 200 402
INFO 2025-09-22 15:04:05,301 basehttp "GET /static/dist/styles.css HTTP/1.1" 304 0
INFO 2025-09-22 15:04:05,302 basehttp "GET /static/dist/bundle.js HTTP/1.1" 304 0
DEBUG 2025-09-22 15:04:17,903 utils (0.002) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
INFO 2025-09-22 15:04:17,904 basehttp "GET / HTTP/1.1" 200 402
INFO 2025-09-22 15:04:17,922 basehttp "GET /static/dist/styles.css HTTP/1.1" 200 251020
INFO 2025-09-22 15:04:17,927 basehttp "GET /static/dist/bundle.js HTTP/1.1" 200 853470
DEBUG 2025-09-22 15:04:18,995 utils (0.002) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
INFO 2025-09-22 15:04:18,996 basehttp "GET / HTTP/1.1" 200 402
INFO 2025-09-22 15:04:19,013 basehttp "GET /static/dist/styles.css HTTP/1.1" 304 0
INFO 2025-09-22 15:04:19,013 basehttp "GET /static/dist/bundle.js HTTP/1.1" 304 0
DEBUG 2025-09-22 15:04:24,660 utils (0.003) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
INFO 2025-09-22 15:04:24,662 basehttp "GET / HTTP/1.1" 200 402
INFO 2025-09-22 15:04:24,687 basehttp "GET /static/dist/styles.css HTTP/1.1" 200 251020
INFO 2025-09-22 15:04:24,708 basehttp "GET /static/dist/bundle.js HTTP/1.1" 200 853470
DEBUG 2025-09-22 15:04:25,120 utils (0.001) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
INFO 2025-09-22 15:04:25,121 basehttp "GET / HTTP/1.1" 200 402
INFO 2025-09-22 15:04:25,131 basehttp "GET /static/dist/styles.css HTTP/1.1" 304 0
INFO 2025-09-22 15:04:25,217 basehttp "GET /static/dist/bundle.js HTTP/1.1" 200 853470
DEBUG 2025-09-22 15:04:25,313 utils (0.001) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
INFO 2025-09-22 15:04:25,314 basehttp "GET / HTTP/1.1" 200 402
INFO 2025-09-22 15:04:25,325 basehttp "GET /static/dist/styles.css HTTP/1.1" 304 0
INFO 2025-09-22 15:04:25,328 basehttp "GET /static/dist/bundle.js HTTP/1.1" 304 0
INFO 2025-09-22 15:12:22,666 autoreload Watching for file changes with StatReloader
DEBUG 2025-09-22 15:12:22,667 autoreload Waiting for apps ready_event.
DEBUG 2025-09-22 15:12:22,701 autoreload Apps ready_event triggered. Sending autoreload_started signal.
DEBUG 2025-09-22 15:12:22,736 autoreload Watching dir D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\allauth\templates with glob **/*.
DEBUG 2025-09-22 15:12:22,736 autoreload Watching dir D:\FoxMinded\DjangoGramm\DjangoGramm\templates with glob **/*.
DEBUG 2025-09-22 15:12:22,736 autoreload Watching dir D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\bootstrap5\templates with glob **/*.
DEBUG 2025-09-22 15:12:22,736 autoreload Watching dir D:\FoxMinded\DjangoGramm\DjangoGramm\locale with glob **/*.mo.
DEBUG 2025-09-22 15:12:22,736 autoreload Watching dir D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\whitenoise\runserver_nostatic\locale with glob **/*.mo.
DEBUG 2025-09-22 15:12:22,736 autoreload Watching dir D:\FoxMinded\DjangoGramm\DjangoGramm\social\locale with glob **/*.mo.
DEBUG 2025-09-22 15:12:22,737 autoreload Watching dir D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\bootstrap5\locale with glob **/*.mo.
DEBUG 2025-09-22 15:12:22,737 autoreload Watching dir D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\allauth\locale with glob **/*.mo.
DEBUG 2025-09-22 15:12:22,737 autoreload Watching dir D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\allauth\account\locale with glob **/*.mo.
DEBUG 2025-09-22 15:12:22,737 autoreload Watching dir D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\allauth\socialaccount\locale with glob **/*.mo.
DEBUG 2025-09-22 15:12:22,737 autoreload Watching dir D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\allauth\socialaccount\providers\google\locale with glob **/*.mo.
DEBUG 2025-09-22 15:12:22,737 autoreload Watching dir D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\allauth\socialaccount\providers\github\locale with glob **/*.mo.
DEBUG 2025-09-22 15:12:22,816 utils (0.003) 
            SELECT
                c.relname,
                CASE
                    WHEN c.relispartition THEN 'p'
                    WHEN c.relkind IN ('m', 'v') THEN 'v'
                    ELSE 't'
                END,
                obj_description(c.oid, 'pg_class')
            FROM pg_catalog.pg_class c
            LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
            WHERE c.relkind IN ('f', 'm', 'p', 'r', 'v')
                AND n.nspname NOT IN ('pg_catalog', 'pg_toast')
                AND pg_catalog.pg_table_is_visible(c.oid)
        ; args=None; alias=default
DEBUG 2025-09-22 15:12:22,820 utils (0.001) SELECT "django_migrations"."id", "django_migrations"."app", "django_migrations"."name", "django_migrations"."applied" FROM "django_migrations"; args=(); alias=default
DEBUG 2025-09-22 15:12:22,990 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\contrib\admin\views\autocomplete.py first seen with mtime 1758539121.8927338
DEBUG 2025-09-22 15:12:22,991 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\charset_normalizer\version.py first seen with mtime 1758539115.7506235
DEBUG 2025-09-22 15:12:22,991 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\idna\intranges.py first seen with mtime 1758539114.808825
DEBUG 2025-09-22 15:12:22,991 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\allauth\account\templatetags\account.py first seen with mtime 1758539136.200154
DEBUG 2025-09-22 15:12:22,991 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\db\models\utils.py first seen with mtime 1758539123.3471415
DEBUG 2025-09-22 15:12:22,991 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\db\backends\base\__init__.py first seen with mtime 1758539123.3063095
DEBUG 2025-09-22 15:12:22,991 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\cryptography\hazmat\primitives\ciphers\__init__.py first seen with mtime 1758539142.7696352
DEBUG 2025-09-22 15:12:22,991 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\template\defaulttags.py first seen with mtime 1758539123.4156544
DEBUG 2025-09-22 15:12:22,991 autoreload File C:\Program Files\Python313\Lib\http\server.py first seen with mtime 1749654568.0
DEBUG 2025-09-22 15:12:22,992 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\cryptography\hazmat\primitives\asymmetric\ed448.py first seen with mtime 1758539142.7641218
DEBUG 2025-09-22 15:12:22,992 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\idna\core.py first seen with mtime 1758539114.8063004
DEBUG 2025-09-22 15:12:22,992 autoreload File C:\Program Files\Python313\Lib\importlib\metadata\_text.py first seen with mtime 1749654568.0
DEBUG 2025-09-22 15:12:22,992 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\forms\__init__.py first seen with mtime 1758539123.3612075
DEBUG 2025-09-22 15:12:22,992 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\cryptography\hazmat\primitives\serialization\ssh.py first seen with mtime 1758539142.7797298
DEBUG 2025-09-22 15:12:22,992 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\core\checks\database.py first seen with mtime 1758539123.2624047
DEBUG 2025-09-22 15:12:22,992 autoreload File C:\Program Files\Python313\Lib\importlib\resources\_functional.py first seen with mtime 1749654568.0
DEBUG 2025-09-22 15:12:22,992 autoreload File C:\Program Files\Python313\Lib\logging\__init__.py first seen with mtime 1749654568.0
DEBUG 2025-09-22 15:12:22,992 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\core\servers\__init__.py first seen with mtime 1758539123.3023086
DEBUG 2025-09-22 15:12:22,993 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\colorama\ansitowin32.py first seen with mtime 1758539115.4677632
DEBUG 2025-09-22 15:12:22,993 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\utils\crypto.py first seen with mtime 1758539123.4384582
DEBUG 2025-09-22 15:12:22,993 autoreload File C:\Program Files\Python313\Lib\_weakrefset.py first seen with mtime 1749654568.0
DEBUG 2025-09-22 15:12:22,993 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\requests\utils.py first seen with mtime 1758539116.955465
DEBUG 2025-09-22 15:12:22,993 autoreload File C:\Program Files\Python313\Lib\collections\__init__.py first seen with mtime 1749654568.0
DEBUG 2025-09-22 15:12:22,993 autoreload File C:\Program Files\Python313\Lib\_compression.py first seen with mtime 1749654568.0
DEBUG 2025-09-22 15:12:22,993 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\utils\functional.py first seen with mtime 1758539123.4444861
DEBUG 2025-09-22 15:12:22,993 autoreload File C:\Program Files\Python313\Lib\importlib\metadata\_meta.py first seen with mtime 1749654568.0
DEBUG 2025-09-22 15:12:22,993 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\core\mail\__init__.py first seen with mtime 1758539123.2790706
DEBUG 2025-09-22 15:12:22,994 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\forms\boundfield.py first seen with mtime 1758539123.3612075
DEBUG 2025-09-22 15:12:22,994 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\allauth\socialaccount\forms.py first seen with mtime 1758539136.3625581
DEBUG 2025-09-22 15:12:22,994 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\contrib\auth\hashers.py first seen with mtime 1758539122.0265584
DEBUG 2025-09-22 15:12:22,994 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\urllib3\connectionpool.py first seen with mtime 1758539107.9294357
DEBUG 2025-09-22 15:12:22,994 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\core\checks\files.py first seen with mtime 1758539123.2639802
DEBUG 2025-09-22 15:12:22,994 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\cryptography\hazmat\decrepit\ciphers\__init__.py first seen with mtime 1758539142.761124
DEBUG 2025-09-22 15:12:22,994 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\template\loaders\cached.py first seen with mtime 1758539123.422679
DEBUG 2025-09-22 15:12:22,994 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\sqlparse\engine\__init__.py first seen with mtime 1758539108.9379048
DEBUG 2025-09-22 15:12:22,995 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\allauth\socialaccount\providers\oauth2\utils.py first seen with mtime 1758539136.5581987
DEBUG 2025-09-22 15:12:22,995 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\bootstrap5\models.py first seen with mtime 1758539136.0316527
DEBUG 2025-09-22 15:12:22,995 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\contrib\staticfiles\views.py first seen with mtime 1758539123.2498853
DEBUG 2025-09-22 15:12:22,995 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\db\models\fields\proxy.py first seen with mtime 1758539123.3496442
DEBUG 2025-09-22 15:12:22,995 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\core\files\temp.py first seen with mtime 1758539123.2730296
DEBUG 2025-09-22 15:12:22,995 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\cryptography\hazmat\primitives\asymmetric\dh.py first seen with mtime 1758539142.7621217
DEBUG 2025-09-22 15:12:22,995 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\db\models\sql\query.py first seen with mtime 1758539123.3581266
DEBUG 2025-09-22 15:12:22,995 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\cryptography\hazmat\primitives\asymmetric\ec.py first seen with mtime 1758539142.7641218
DEBUG 2025-09-22 15:12:22,996 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\certifi\core.py first seen with mtime 1758539116.3910182
DEBUG 2025-09-22 15:12:22,996 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\allauth\account\models.py first seen with mtime 1758539136.1835258
DEBUG 2025-09-22 15:12:22,996 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\core\files\images.py first seen with mtime 1758539123.27103
DEBUG 2025-09-22 15:12:22,996 autoreload File C:\Program Files\Python313\Lib\email\message.py first seen with mtime 1749654568.0
DEBUG 2025-09-22 15:12:22,996 autoreload File D:\FoxMinded\DjangoGramm\DjangoGramm\manage.py first seen with mtime 1758538409.013113
DEBUG 2025-09-22 15:12:22,996 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\allauth\account\internal\flows\signup.py first seen with mtime 1758539136.1926417
DEBUG 2025-09-22 15:12:22,996 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\cryptography\hazmat\primitives\asymmetric\x25519.py first seen with mtime 1758539142.7666273
DEBUG 2025-09-22 15:12:22,996 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\allauth\__init__.py first seen with mtime 1758539136.1740134
DEBUG 2025-09-22 15:12:22,996 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\jwt\algorithms.py first seen with mtime 1758539109.518939
DEBUG 2025-09-22 15:12:22,997 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\PIL\_binary.py first seen with mtime 1758539110.9351397
DEBUG 2025-09-22 15:12:22,997 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\django\db\backends\base\introspection.py first seen with mtime 1758539123.308812
DEBUG 2025-09-22 15:12:22,997 autoreload File C:\Program Files\Python313\Lib\warnings.py first seen with mtime 1749654568.0
DEBUG 2025-09-22 15:12:22,997 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\certifi\__init__.py first seen with mtime 1758539116.3710155
DEBUG 2025-09-22 15:12:22,997 autoreload File C:\Program Files\Python313\Lib\xml\parsers\expat.py first seen with mtime 1749654568.0
DEBUG 2025-09-22 15:12:22,997 autoreload File D:\FoxMinded\DjangoGramm\.venv\Lib\site-packages\charset_normalizer\models.py first seen with mtime 1758539115.7486188
DEBUG 2025-09-22 15:12:22,997 autoreload File C:\Program Files\Python313\Lib\keyword.py first seen with mtime 1749654568.0
